intensity,dens0,dens1,delta,treeid,method
-11.1,0.07800564108590932,0.07853547314042787,5.298320545185503e-4,A-05-7228,manual clip
-10.9,0.08380832060171539,0.07589192285239035,-0.00791639774932503,A-05-7228,manual clip
-10.7,0.07986641595173767,0.07291792877834959,-0.00694848717338808,A-05-7228,manual clip
-10.5,0.07602244682101264,0.07385418617202864,-0.00216826064898399,A-05-7228,manual clip
-10.3,0.07173776785364543,0.06884245541762611,-0.00289531243601931,A-05-7228,manual clip
-10.1,0.07523896266698034,0.06708008855893488,-0.00815887410804545,A-05-7228,manual clip
-9.9,0.0723988326086101,0.0688975293819596,-0.0035013032266505,A-05-7228,manual clip
-9.7,0.07352509108003318,0.06559309152191416,-0.00793199955811901,A-05-7228,manual clip
-9.5,0.0708808320601712,0.06223357969753346,-0.00864725236263774,A-05-7228,manual clip
-9.3,0.06938731539154645,0.05793781047947414,-0.01144950491207231,A-05-7228,manual clip
-9.1,0.07105221921886656,0.05914943769482436,-0.0119027815240422,A-05-7228,manual clip
-8.899999999999999,0.07068496102166297,0.06162776608985836,-0.00905719493180461,A-05-7228,manual clip
-8.7,0.06189524816860602,0.05342174540407787,-0.00847350276452815,A-05-7228,manual clip
-8.5,0.05403592274846212,0.05215504422439308,-0.00188087852406904,A-05-7228,manual clip
-8.299999999999999,0.05543150389783387,0.05369711522574837,-0.0017343886720855,A-05-7228,manual clip
-8.1,0.0528362126375996,0.05182460043838894,-0.00101161219921065,A-05-7228,manual clip
-7.9,0.04791495279507946,0.04505050282529413,-0.00286444996978533,A-05-7228,manual clip
-7.699999999999999,0.0464948877658951,0.04549109453996734,-0.00100379322592776,A-05-7228,manual clip
-7.499999999999999,0.04176949896188328,0.0409750294645707,-7.944694973125721e-4,A-05-7228,manual clip
-7.299999999999999,0.03660340032122863,0.03855177503387062,0.00194837471264198,A-05-7228,manual clip
-7.1,0.03288185058957194,0.043122914073601,0.01024106348402905,A-05-7228,manual clip
-6.8999999999999995,0.031559721079641,0.0408098075715684,0.0092500864919274,A-05-7228,manual clip
-6.699999999999999,0.02590394484271565,0.03238349102845132,0.00647954618573567,A-05-7228,manual clip
-6.499999999999999,0.02433697653464946,0.03387048806547175,0.00953351153082229,A-05-7228,manual clip
-6.299999999999999,0.02345555686136256,0.02940949695440987,0.00595394009304731,A-05-7228,manual clip
-6.1,0.02348004074117609,0.02858338748939836,0.00510334674822227,A-05-7228,manual clip
-5.8999999999999995,0.02286794374583762,0.02858338748939811,0.00571544374356049,A-05-7228,manual clip
-5.699999999999999,0.02399420221726024,0.02593983720136152,0.00194563498410127,A-05-7228,manual clip
-5.499999999999999,0.02259862106788878,0.02302091709165397,4.222960237651868e-4,A-05-7228,manual clip
-5.299999999999999,0.02242723390919427,0.02362673069932928,0.00119949679013501,A-05-7228,manual clip
-5.1,0.02389626669800612,0.01971647923160812,-0.004179787466398,A-05-7228,manual clip
-4.8999999999999995,0.02578152544364776,0.01944110940993744,-0.00634041603371032,A-05-7228,manual clip
-4.699999999999999,0.02849923610294992,0.01817440823025329,-0.01032482787269662,A-05-7228,manual clip
-4.499999999999999,0.02800955850667905,0.01723815083657342,-0.01077140767010562,A-05-7228,manual clip
-4.299999999999999,0.03080072080542182,0.01922081355260121,-0.01157990725282061,A-05-7228,manual clip
-4.1,0.03278391507031782,0.01608159758555746,-0.01670231748476036,A-05-7228,manual clip
-3.9,0.03545265796999269,0.01822948219458739,-0.01722317577540529,A-05-7228,manual clip
-3.6999999999999993,0.03753378775414214,0.01674248515756637,-0.02079130259657577,A-05-7228,manual clip
-3.4999999999999982,0.03910075606220879,0.01707292894357127,-0.02202782711863751,A-05-7228,manual clip
-3.299999999999999,0.03723998119638044,0.01591637569255516,-0.02132360550382528,A-05-7228,manual clip
-3.0999999999999996,0.03826830414854873,0.01668741119323257,-0.02158089295531616,A-05-7228,manual clip
-2.9000000000000004,0.03391017354174024,0.01580622776388695,-0.01810394577785329,A-05-7228,manual clip
-2.6999999999999993,0.0291358169781012,0.01520041415621157,-0.01393540282188963,A-05-7228,manual clip
-2.4999999999999982,0.02676088063618923,0.01145538458149298,-0.01530549605469624,A-05-7228,manual clip
-2.299999999999999,0.0223782661495672,0.01173075440316349,-0.01064751174640371,A-05-7228,manual clip
-2.0999999999999996,0.01728561914835278,0.00947272186546535,-0.00781289728288743,A-05-7228,manual clip
-1.9000000000000004,0.01319681121949313,0.00859153843611973,-0.00460527278337339,A-05-7228,manual clip
-1.6999999999999993,0.0092549065695145,0.00655380175575788,-0.00270110481375661,A-05-7228,manual clip
-1.4999999999999982,0.00675755082853451,0.00556247039774419,-0.00119508043079032,A-05-7228,manual clip
-1.299999999999999,0.00352567869314844,0.00247832839503454,-0.0010473502981139,A-05-7228,manual clip
-1.0999999999999996,0.00279116229874251,0.00198266271602763,-8.084995827148857e-4,A-05-7228,manual clip
-0.8999999999999986,0.00149351666862535,9.913313580137983e-4,-5.021853106115576e-4,A-05-7228,manual clip
-0.6999999999999975,9.303874329141728e-4,4.95665679006908e-4,-4.3472175390726463e-4,A-05-7228,manual clip
-0.4999999999999982,1.71387158694716e-4,5.5073964334100894e-5,-1.1631319436061512e-4,A-05-7228,manual clip
-0.29999999999999893,2.9380655776237033e-4,1.101479286682018e-4,-1.8365862909416853e-4,A-05-7228,manual clip
-0.09999999999999964,4.896775962706172e-5,0,-4.896775962706172e-5,A-05-7228,manual clip
-19.9,0.05673557473875531,0.04280209511063954,-0.01393347962811577,A-05-7230,manual clip
-19.700000000000003,0.05946160835983664,0.05018574494104635,-0.00927586341879029,A-05-7230,manual clip
-19.5,0.05741708314402462,0.04487874662544065,-0.01253833651858397,A-05-7230,manual clip
-19.299999999999997,0.06252839618355314,0.04649392002584295,-0.01603447615771019,A-05-7230,manual clip
-19.1,0.0627555656519766,0.04799372389764433,-0.01476184175433226,A-05-7230,manual clip
-18.9,0.06349386642435279,0.05295461362744891,-0.01053925279690387,A-05-7230,manual clip
-18.700000000000003,0.06372103589277624,0.05468515655645051,-0.00903587933632572,A-05-7230,manual clip
-18.5,0.06031349386642349,0.05849235100025298,-0.0018211428661705,A-05-7230,manual clip
-18.299999999999997,0.0658223534756931,0.06264565402985786,-0.00317669944583523,A-05-7230,manual clip
-18.1,0.06292594275329418,0.06576063130206074,0.00283468854876656,A-05-7230,manual clip
-17.9,0.06690140845070446,0.05860772052885413,-0.00829368792185032,A-05-7230,manual clip
-17.700000000000003,0.06667423898228102,0.06276102355845797,-0.00391321542382304,A-05-7230,manual clip
-17.5,0.06763970922307945,0.06633747894506009,-0.00130223027801935,A-05-7230,manual clip
-17.299999999999997,0.07002498864152683,0.06899097810286373,-0.0010340105386631,A-05-7230,manual clip
-17.1,0.06616310767832827,0.07175984678926628,0.00559673911093801,A-05-7230,manual clip
-16.9,0.07559064061790122,0.07072152103186533,-0.00486911958603589,A-05-7230,manual clip
-16.700000000000003,0.0747387551113133,0.07325965066106767,-0.00147910445024562,A-05-7230,manual clip
-16.5,0.07365970013630063,0.07418260688986719,5.229067535665599e-4,A-05-7230,manual clip
-16.299999999999997,0.07689686506133603,0.07083689056046542,-0.0060599745008706,A-05-7230,manual clip
-16.1,0.07814629713766497,0.07452871547566883,-0.00361758166199613,A-05-7230,manual clip
-15.9,0.07246706042707886,0.07199058584646649,-4.7647458061236825e-4,A-05-7230,manual clip
-15.7,0.0732053611994544,0.07383649830406754,6.311371046131414e-4,A-05-7230,manual clip
-15.5,0.08166742389822763,0.07568241076166922,-0.00598501313655841,A-05-7230,manual clip
-15.3,0.08104270786006389,0.07141373820346596,-0.00962896965659793,A-05-7230,manual clip
-15.1,0.08064516129032287,0.07164447726066618,-0.00900068402965668,A-05-7230,manual clip
-14.9,0.0864379827351207,0.07925886614827321,-0.00717911658684748,A-05-7230,manual clip
-14.7,0.08496138119036756,0.07164447726066553,-0.01331690392970202,A-05-7230,manual clip
-14.5,0.08564288959563789,0.07164447726066553,-0.01399841233497235,A-05-7230,manual clip
-14.3,0.084961381190368307,0.08145088719167523,-0.00351049399869307,A-05-7230,manual clip
-14.1,0.08223534756928698,0.07429797641846862,-0.00793737115081835,A-05-7230,manual clip
-13.9,0.08581326669695623,0.07775906227647182,-0.0080542044204844,A-05-7230,manual clip
-13.7,0.08728986824170784,0.08018182237707333,-0.00710804586463451,A-05-7230,manual clip
-13.5,0.0873466606088137,0.07568241076166922,-0.01166424984714448,A-05-7230,manual clip
-13.3,0.09058382553384856,0.07187521631786639,-0.01870860921598217,A-05-7230,manual clip
-13.1,0.08774420717855551,0.07406723736126841,-0.01367696981728709,A-05-7230,manual clip
-12.9,0.0968309859154933,0.07845127944807247,-0.01837970646742083,A-05-7230,manual clip
-12.7,0.0862108132666965,0.08018182237707333,-0.00602899088962316,A-05-7230,manual clip
-12.5,0.08104270786006318,0.08018182237707333,-8.608854829898482e-4,A-05-7230,manual clip
-12.3,0.08286006360745145,0.07718221463347129,-0.00567784897398016,A-05-7230,manual clip
-12.1,0.08024761472058184,0.07372112877546809,-0.00652648594511375,A-05-7230,manual clip
-11.9,0.08064516129032215,0.08110477860587419,4.5961731555203833e-4,A-05-7230,manual clip
-11.7,0.08677873693775587,0.08214310436327588,-0.00463563257447999,A-05-7230,manual clip
-11.5,0.08251930940481628,0.08410438634947769,0.0015850769446614,A-05-7230,manual clip
-11.3,0.07945252158109907,0.0859502988070786,0.00649777722597953,A-05-7230,manual clip
-11.1,0.08047478418900528,0.08375827776367736,0.00328349357467208,A-05-7230,manual clip
-10.9,0.08581326669695546,0.0813355176630744,-0.00447774903388106,A-05-7230,manual clip
-10.7,0.07979327578373495,0.07972034426267363,-7.29315210613174e-5,A-05-7230,manual clip
-10.5,0.07933893684688735,0.07960497473407281,2.6603788718546073e-4,A-05-7230,manual clip
-10.3,0.07150159018627922,0.0738364983040682,0.00233490811778898,A-05-7230,manual clip
-10.1,0.07524988641526605,0.07314428113246756,-0.00210560528279848,A-05-7230,manual clip
-9.9,0.07451158564288919,0.07383649830406754,-6.750873388216561e-4,A-05-7230,manual clip
-9.7,0.07564743298500708,0.07106762961766565,-0.00457980336734142,A-05-7230,manual clip
-9.5,0.06928668786915002,0.06691432658806121,-0.0023723612810888,A-05-7230,manual clip
-9.3,0.06616310767832827,0.06945245621726415,0.00328934853893587,A-05-7230,manual clip
-9.1,0.06701499318491619,0.06552989224486053,-0.00148510094005566,A-05-7230,manual clip
-8.899999999999999,0.06031349386642402,0.06829876093126247,0.00798526706483844,A-05-7230,manual clip
-8.7,0.054407087687415,0.06495304460186,0.01054595691444499,A-05-7230,manual clip
-8.5,0.04730804179918194,0.05722328618565234,0.0099152443864704,A-05-7230,manual clip
-8.299999999999999,0.04293502953203104,0.05929993770045477,0.01636490816842373,A-05-7230,manual clip
-8.1,0.04242389822807829,0.05410830891344997,0.01168441068537168,A-05-7230,manual clip
-7.9,0.03844843253066767,0.05653106901405171,0.01808263648338403,A-05-7230,manual clip
-7.699999999999999,0.03606315311222184,0.056300329956852,0.02023717684463016,A-05-7230,manual clip
-7.499999999999999,0.03021353930031787,0.05306998315604853,0.02285644385573066,A-05-7230,manual clip
-7.299999999999999,0.02606769650159027,0.05180091834144784,0.02573322183985756,A-05-7230,manual clip
-7.1,0.02390958655156755,0.04983963635524603,0.02593004980367848,A-05-7230,manual clip
-6.8999999999999995,0.02169468423443877,0.05110870116984675,0.02941401693540797,A-05-7230,manual clip
-6.699999999999999,0.01686733303044077,0.04268672558203942,0.02581939255159865,A-05-7230,manual clip
-6.499999999999999,0.01760563380281681,0.04280209511063915,0.02519646130782234,A-05-7230,manual clip
-6.299999999999999,0.01527714675147665,0.03899490066683601,0.02371775391535936,A-05-7230,manual clip
-6.1,0.01629940935938215,0.03507233669443239,0.01877292733505024,A-05-7230,manual clip
-5.8999999999999995,0.01686733303044061,0.02976533837882722,0.0128980053483866,A-05-7230,manual clip
-5.699999999999999,0.01595865515674699,0.02988070790742759,0.0139220527506806,A-05-7230,manual clip
-5.499999999999999,0.01527714675147652,0.02434297053462226,0.00906582378314574,A-05-7230,manual clip
-5.299999999999999,0.01544752385279424,0.01822838551881683,0.00278086166602259,A-05-7230,manual clip
-5.1,0.01465243071331218,0.01707469023281577,0.00242225951950358,A-05-7230,manual clip
-4.8999999999999995,0.0170377101317582,0.01788227693301635,8.44566801258155e-4,A-05-7230,manual clip
-4.699999999999999,0.01749204906860524,0.01788227693301651,3.9022786441127513e-4,A-05-7230,manual clip
-4.499999999999999,0.01823034984098127,0.01695932070421551,-0.00127102913676576,A-05-7230,manual clip
-4.299999999999999,0.01970695138573382,0.01545951683241428,-0.00424743455331954,A-05-7230,manual clip
-4.1,0.0203316674238983,0.01545951683241428,-0.00487215059148402,A-05-7230,manual clip
-3.9,0.02294411631076791,0.01603636447541481,-0.00690775183535309,A-05-7230,manual clip
-3.6999999999999993,0.02158109950022686,0.01580562541821431,-0.00577547408201254,A-05-7230,manual clip
-3.4999999999999982,0.02317128577919135,0.01499803871801385,-0.0081732470611775,A-05-7230,manual clip
-3.299999999999999,0.02124034529759207,0.01372897390341268,-0.00751137139417939,A-05-7230,manual clip
-3.0999999999999996,0.01925261244888693,0.01280601767461182,-0.0064465947742751,A-05-7230,manual clip
-2.9000000000000004,0.01618582462517043,0.01199843097441108,-0.00418739365075935,A-05-7230,manual clip
-2.6999999999999993,0.01311903680145369,0.01084473568840982,-0.00227430111304387,A-05-7230,manual clip
-2.4999999999999982,0.00908677873693778,0.01096010521701012,0.00187332648007233,A-05-7230,manual clip
-2.299999999999999,0.00897319400272606,0.00634532407300586,-0.0026278699297202,A-05-7230,manual clip
-2.0999999999999996,0.00641753748296231,0.00576847643000532,-6.490610529569845e-4,A-05-7230,manual clip
-1.9000000000000004,0.00391867333030442,0.00565310690140522,0.0017344335711008,A-05-7230,manual clip
-1.6999999999999993,0.00323716492503402,0.00311497727220282,-1.2218765283120766e-4,A-05-7230,manual clip
-1.4999999999999982,0.00266924125397547,0.00265349915780245,-1.5742096173023985e-5,A-05-7230,manual clip
-1.299999999999999,6.81508405270334e-4,9.229562288008523e-4,2.414478235305184e-4,A-05-7230,manual clip
-1.0999999999999996,7.950931394820564e-4,5.768476430005328e-4,-2.182454964815236e-4,A-05-7230,manual clip
-0.8999999999999986,4.543389368468813e-4,0,-4.543389368468813e-4,A-05-7230,manual clip
-0.6999999999999975,2.8396183552930585e-4,2.3073905720021311e-4,-5.322277832909273e-5,A-05-7230,manual clip
-0.4999999999999982,5.679236710586117e-5,0,-5.679236710586117e-5,A-05-7230,manual clip
-0.29999999999999893,0,0,0,A-05-7230,manual clip
-0.09999999999999964,5.679236710586117e-5,0,-5.679236710586117e-5,A-05-7230,manual clip
-19.9,0.05574933375137188,0.06043243980628901,0.00468310605491712,A-05-7232,manual clip
-19.700000000000003,0.05917855463238773,0.05859081918013799,-5.877354522497436e-4,A-05-7232,manual clip
-19.5,0.05648416679730285,0.05558965964122422,-8.94507156078625e-4,A-05-7232,manual clip
-19.299999999999997,0.05746394419187981,0.0581133619807655,6.494177888856922e-4,A-05-7232,manual clip
-19.1,0.05878664367455735,0.06261510128913467,0.00382845761457731,A-05-7232,manual clip
-18.9,0.06167698698855642,0.06813996316758772,0.00646297617903129,A-05-7232,manual clip
-18.700000000000003,0.06481227465119949,0.06773071413955416,0.00291843948835467,A-05-7232,manual clip
-18.5,0.06309766421069044,0.06554805265670734,0.0024503884460169,A-05-7232,manual clip
-18.299999999999997,0.0643223859539115,0.06889025305231591,0.00456786709840441,A-05-7232,manual clip
-18.1,0.06755565135601216,0.0693677102516884,0.00181205889567624,A-05-7232,manual clip
-17.9,0.0689273397084185,0.07400586590273542,0.00507852619431692,A-05-7232,manual clip
-17.700000000000003,0.06765362909546975,0.06957233476570518,0.00191870567023542,A-05-7232,manual clip
-17.5,0.07167071641322989,0.075983902871562925,0.00431318645833303,A-05-7232,manual clip
-17.299999999999997,0.07412015989967106,0.07953072778118847,0.0054105678815174,A-05-7232,manual clip
-17.1,0.07069093901865521,0.07918968692449384,0.00849874790583862,A-05-7232,manual clip
-16.9,0.07269948267753593,0.07557465384353072,0.00287517116599479,A-05-7232,manual clip
-16.700000000000003,0.07485499294560302,0.08410067526089655,0.00924568231529353,A-05-7232,manual clip
-16.5,0.07568780373099124,0.07782552349771392,0.00213771976672268,A-05-7232,manual clip
-16.299999999999997,0.0754918482520774,0.08103130755064486,0.00553945929856745,A-05-7232,manual clip
-16.1,0.07588375920990778,0.08219084646340662,0.00630708725349883,A-05-7232,manual clip
-15.9,0.07073992788838401,0.07400586590273542,0.0032659380143514,A-05-7232,manual clip
-15.7,0.07901904687255014,0.07816656435440925,-8.524825181408929e-4,A-05-7232,manual clip
-15.5,0.07955792443956691,0.07918968692449313,-3.6823751507378266e-4,A-05-7232,manual clip
-15.3,0.08161545696817712,0.08021280949457774,-0.00140264747359938,A-05-7232,manual clip
-15.1,0.08141950148926193,0.08294113634813481,0.00152163485887288,A-05-7232,manual clip
-14.9,0.08372197836651543,0.08860241456926572,0.00488043620275029,A-05-7232,manual clip
-14.7,0.08092961279197323,0.08082668303662735,-1.0292975534588468e-4,A-05-7232,manual clip
-14.5,0.08391793384542988,0.08048564217993273,-0.00343229166549714,A-05-7232,manual clip
-14.3,0.0843588336729898,0.08989836982470532,0.00553953615171552,A-05-7232,manual clip
-14.1,0.08181141244709232,0.08416888343223548,0.00235747098514316,A-05-7232,manual clip
-13.9,0.08146849035899073,0.08260009549144018,0.00113160513244944,A-05-7232,manual clip
-13.7,0.08548557767675138,0.08048564217993273,-0.00499993549681865,A-05-7232,manual clip
-13.5,0.08269321210220994,0.07768910715503675,-0.00500410494717318,A-05-7232,manual clip
-13.3,0.08465276689136259,0.08287292817679588,-0.0017798387145667,A-05-7232,manual clip
-13.1,0.08450580028217619,0.07878043789646028,-0.00572536238571591,A-05-7232,manual clip
-12.9,0.08548557767675215,0.07939431143851063,-0.00609126623824152,A-05-7232,manual clip
-12.7,0.0871022103778017,0.07748448264101998,-0.00961772773678172,A-05-7232,manual clip
-12.5,0.08259523436275235,0.08123593206466091,-0.00135930229809143,A-05-7232,manual clip
-12.3,0.0844078225427186,0.0765295682422757,-0.00787825430044289,A-05-7232,manual clip
-12.1,0.08063567957360117,0.07516540481549716,-0.005470274758104,A-05-7232,manual clip
-11.9,0.07941095783038052,0.0801446013232381,7.336434928575802e-4,A-05-7232,manual clip
-11.7,0.07446308198777264,0.07557465384353072,0.00111157185575808,A-05-7232,manual clip
-11.5,0.08401591158488822,0.07721164995566497,-0.00680426162922324,A-05-7232,manual clip
-11.3,0.07666758112556786,0.07523361298683542,-0.00143396813873243,A-05-7232,manual clip
-11.1,0.07377723781156947,0.07298274333265152,-7.944944789179537e-4,A-05-7232,manual clip
-10.9,0.07681454773475425,0.07373303321737905,-0.0030815145173752,A-05-7232,manual clip
-10.7,0.07451207085750144,0.06493417911465817,-0.00957789174284327,A-05-7232,manual clip
-10.5,0.06951520614516345,0.07475615578746293,0.00524094964229948,A-05-7232,manual clip
-10.3,0.06304867534096276,0.06650296705545349,0.00345429171449072,A-05-7232,manual clip
-10.1,0.0621668756858444,0.06609371802741992,0.00392684234157552,A-05-7232,manual clip
-9.9,0.06177496472801347,0.06507059545733544,0.00329563072932197,A-05-7232,manual clip
-9.7,0.06050125411506527,0.06766250596821524,0.00716125185314996,A-05-7232,manual clip
-9.5,0.05976642106913277,0.06302435031716766,0.00325792924803488,A-05-7232,manual clip
-9.3,0.05452461200815194,0.05824977832344336,0.00372516631529141,A-05-7232,manual clip
-9.1,0.05628821131838867,0.06131914603369506,0.00503093471530639,A-05-7232,manual clip
-8.899999999999999,0.05888462141401442,0.05995498260691599,0.00107036119290156,A-05-7232,manual clip
-8.7,0.05584731149082948,0.06077348066298364,0.00492616917215416,A-05-7232,manual clip
-8.5,0.05143831321523722,0.05361162267239586,0.00217330945715864,A-05-7232,manual clip
-8.299999999999999,0.05359382348330478,0.05661278221130911,0.00301895872800433,A-05-7232,manual clip
-8.1,0.0510953911271361,0.05593070049791985,0.00483530937078375,A-05-7232,manual clip
-7.9,0.04844999216178058,0.05299774913034553,0.00454775696856494,A-05-7232,manual clip
-7.699999999999999,0.04511874902022277,0.04815496896528221,0.00303621994505944,A-05-7232,manual clip
-7.499999999999999,0.04286526101269768,0.04174340085942273,-0.00112186015327495,A-05-7232,manual clip
-7.299999999999999,0.03889716256466544,0.03642316349498683,-0.00247399906967861,A-05-7232,manual clip
-7.1,0.03424321994042965,0.03546824909624185,0.00122502915581219,A-05-7232,manual clip
-6.8999999999999995,0.03287153158802303,0.03369483664142946,8.233050534064354e-4,A-05-7232,manual clip
-6.699999999999999,0.02562117886816124,0.03007980356046665,0.0044586246923054,A-05-7232,manual clip
-6.499999999999999,0.02616005643517778,0.02626014596548652,1.0008953030873902e-4,A-05-7232,manual clip
-6.299999999999999,0.0243964571249413,0.02271332105586257,-0.00168313606907872,A-05-7232,manual clip
-6.1,0.02057532528609507,0.0230543619125572,0.00247903662646213,A-05-7232,manual clip
-5.8999999999999995,0.02184903589904362,0.02059886774435566,-0.00125016815468795,A-05-7232,manual clip
-5.699999999999999,0.01871374823640075,0.02005320237364443,0.00133945413724367,A-05-7232,manual clip
-5.499999999999999,0.01949757015206135,0.02073528408703351,0.00123771393497216,A-05-7232,manual clip
-5.299999999999999,0.01792992632073999,0.01623354477866454,-0.00169638154207545,A-05-7232,manual clip
-5.1,0.01876273710612955,0.01677921014937595,-0.00198352695675359,A-05-7232,manual clip
-4.8999999999999995,0.01920363693368856,0.01589250392196976,-0.00331113301171879,A-05-7232,manual clip
-4.699999999999999,0.02042835867690868,0.01691562649205381,-0.00351273218485486,A-05-7232,manual clip
-4.499999999999999,0.02057532528609489,0.01555146306527513,-0.00502386222081975,A-05-7232,manual clip
-4.299999999999999,0.02199600250823021,0.01575608757929205,-0.00623991492893815,A-05-7232,manual clip
-4.1,0.02140813607148463,0.01398267512447996,-0.00742546094700467,A-05-7232,manual clip
-3.9,0.02351465746982294,0.0145965486665303,-0.00891810880329264,A-05-7232,manual clip
-3.6999999999999993,0.02258386894497538,0.01282313621171798,-0.00976073273325739,A-05-7232,manual clip
-3.4999999999999982,0.02150611381094223,0.01405088329581889,-0.00745523051512334,A-05-7232,manual clip
-3.299999999999999,0.02042835867690868,0.01411909146715781,-0.00630926720975086,A-05-7232,manual clip
-3.0999999999999996,0.01778295971155359,0.0115271809562786,-0.00625577875527499,A-05-7232,manual clip
-2.9000000000000004,0.01474564978836813,0.01200463815565109,-0.00274101163271704,A-05-7232,manual clip
-2.6999999999999993,0.01361890578460554,0.01002660118682203,-0.0035923045977835,A-05-7232,manual clip
-2.4999999999999982,0.01352092804514819,0.00934451947343295,-0.00417640857171523,A-05-7232,manual clip
-2.299999999999999,0.0088179965511836,0.00647977627719803,-0.00233822027398557,A-05-7232,manual clip
-2.0999999999999996,0.00823013011443802,0.0064115681058591004,-0.00181856200857892,A-05-7232,manual clip
-1.9000000000000004,0.00627057532528611,0.00381965759497989,-0.00245091773030622,A-05-7232,manual clip
-1.6999999999999993,0.00416405392694773,0.00300115953891271,-0.00116289438803501,A-05-7232,manual clip
-1.4999999999999982,0.00244944348643988,0.00238728599686243,-6.215748957745688e-5,A-05-7232,manual clip
-1.299999999999999,0.00122472174321994,8.184980560671198e-4,-4.0622368715282503e-4,A-05-7232,manual clip
-1.0999999999999996,2.939332183727868e-4,5.456653707114131e-4,2.5173215233862637e-4,A-05-7232,manual clip
-0.8999999999999986,2.449443486439846e-4,5.456653707114034e-4,3.007210220674188e-4,A-05-7232,manual clip
-0.6999999999999975,0,2.0462451401677992e-4,2.0462451401677992e-4,A-05-7232,manual clip
-0.4999999999999982,0,0,0,A-05-7232,manual clip
-0.29999999999999893,0,6.820817133892664e-5,6.820817133892664e-5,A-05-7232,manual clip
-0.09999999999999964,0,0,0,A-05-7232,manual clip
-19.9,0.0442473767295015,0.04385672517404612,-3.906515554553888e-4,A-05-7233,manual clip
-19.700000000000003,0.04508310892376281,0.0470947895734328,0.00201168064966999,A-05-7233,manual clip
-19.5,0.04044015228897704,0.04242816735078653,0.00198801506180949,A-05-7233,manual clip
-19.299999999999997,0.04601170025071982,0.04328530204474259,-0.00272639820597723,A-05-7233,manual clip
-19.1,0.04531525675550206,0.04780906848506222,0.00249381172956016,A-05-7233,manual clip
-18.9,0.04772959420559029,0.05480900181903049,0.0070794076134402,A-05-7233,manual clip
-18.700000000000003,0.04898319249698225,0.05457090884848735,0.0055877163515051,A-05-7233,manual clip
-18.5,0.04805460117002439,0.05790421043609026,0.00984960926606586,A-05-7233,manual clip
-18.299999999999997,0.04958677685950431,0.0575708802773309,0.00798410341782659,A-05-7233,manual clip
-18.1,0.0489367629306344,0.05847563356539483,0.00953887063476042,A-05-7233,manual clip
-17.9,0.05552976135202917,0.06085656327082621,0.00532680191879704,A-05-7233,manual clip
-17.700000000000003,0.0488439037979387,0.05833277778306894,0.00948887398513024,A-05-7233,manual clip
-17.5,0.0537654378308099,0.06404700907610313,0.01028157124529322,A-05-7233,manual clip
-17.299999999999997,0.0534404308663759,0.0646184322054078,0.0111780013390319,A-05-7233,manual clip
-17.1,0.05367257869811515,0.06552318549347173,0.01185060679535658,A-05-7233,manual clip
-16.9,0.06072987278298842,0.07095170522185529,0.01022183243886686,A-05-7233,manual clip
-16.700000000000003,0.05627263441359478,0.06957076599270508,0.0132981315791103,A-05-7233,manual clip
-16.5,0.06105487974742229,0.07452309978000103,0.01346822003257874,A-05-7233,manual clip
-16.299999999999997,0.0634692171975116,0.06985647755735684,0.00638726035984524,A-05-7233,manual clip
-16.1,0.06035843625220562,0.07095170522185529,0.01059326896964966,A-05-7233,manual clip
-15.9,0.06379422416194655,0.07033266349844312,0.00653843933649657,A-05-7233,manual clip
-15.7,0.0699229269198622,0.07652308073256404,0.00660015381270184,A-05-7233,manual clip
-15.5,0.06880861732751378,0.08180874467862166,0.01300012735110787,A-05-7233,manual clip
-15.3,0.06996935648621067,0.07966590794373415,0.00969655145752348,A-05-7233,manual clip
-15.1,0.0734051443959516,0.08309444671955535,0.00968930232360375,A-05-7233,manual clip
-14.9,0.08213390286934749,0.08709440862468008,0.00496050575533259,A-05-7233,manual clip
-14.7,0.07916241062308435,0.08476109751335656,0.0055986868902722,A-05-7233,manual clip
-14.5,0.08361964899247795,0.08390396281940127,2.8431382692331586e-4,A-05-7233,manual clip
-14.3,0.08208747330299965,0.08580870658374713,0.00372123328074748,A-05-7233,manual clip
-14.1,0.07851239669421516,0.08561823220731261,0.00710583551309745,A-05-7233,manual clip
-13.9,0.08621970470795834,0.08704679003057145,8.270853226131081e-4,A-05-7233,manual clip
-13.7,0.08213390286934676,0.09142770068856436,0.00929379781921761,A-05-7233,manual clip
-13.5,0.08816974649456727,0.09161817506499888,0.00344842857043162,A-05-7233,manual clip
-13.3,0.0880304577955245,0.08704679003057145,-9.836677649530529e-4,A-05-7233,manual clip
-13.1,0.08714829603491535,0.09052294740050128,0.00337465136558592,A-05-7233,manual clip
-12.9,0.09374129445631012,0.09809430386377307,0.00435300940746295,A-05-7233,manual clip
-12.7,0.08538397251369625,0.08880867801258988,0.00342470549889362,A-05-7233,manual clip
-12.5,0.08928405608691567,0.088665822230264,-6.18233856651676e-4,A-05-7233,manual clip
-12.3,0.09114123874083048,0.09147531928267384,3.3408054184334846e-4,A-05-7233,manual clip
-12.1,0.08445538118674002,0.08718964581289733,0.0027342646261573,A-05-7233,manual clip
-11.9,0.08895904912248072,0.08852296644793811,-4.3608267454260663e-4,A-05-7233,manual clip
-11.7,0.08106602284334694,0.08795154331863538,0.00688552047528844,A-05-7233,manual clip
-11.5,0.08464109945213141,0.08852296644793892,0.0038818669958075,A-05-7233,manual clip
